t+AF8-degree+AF8-celsius,data,long,lat,hora,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
19,20160612,597291,8275836,214218,56.9,174.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597291,8275836,214218,19,56.9,174.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597291,8275839,214219,19,56.9,174.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597290,8275833,214217,19,57,174.5,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597291,8275839,214219,56.9,174.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597291,8275839,214219,19,56.9,174.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597291,8275836,214218,19,56.9,174.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597292,8275842,214220,19,56.9,175,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597292,8275842,214220,56.9,175,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597292,8275842,214220,19,56.9,175,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597291,8275839,214219,19,56.9,174.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597291,8275836,214218,19,56.9,174.7,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597308,8275877,214227,56.2,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597308,8275877,214227,19,56.2,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597313,8275883,214228,19,56.2,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597320,8275889,214229,19,56.2,176.1,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597313,8275883,214228,56.2,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597313,8275883,214228,19,56.2,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597308,8275877,214227,19,56.2,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597320,8275889,214229,19,56.2,176.1,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597320,8275889,214229,56.2,176.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597320,8275889,214229,19,56.2,176.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597326,8275895,214230,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597313,8275883,214228,19,56.2,176,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597326,8275895,214230,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597326,8275895,214230,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597320,8275889,214229,19,56.2,176.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597333,8275900,214231,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597333,8275900,214231,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597333,8275900,214231,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597326,8275895,214230,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597339,8275907,214232,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597339,8275907,214232,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597339,8275907,214232,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597333,8275900,214231,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597346,8275914,214233,19,56.8,175.9,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597346,8275914,214233,56.8,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597346,8275914,214233,19,56.8,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597353,8275920,214234,19,56.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597339,8275907,214232,19,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597353,8275920,214234,56.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597353,8275920,214234,19,56.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597346,8275914,214233,19,56.8,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597360,8275927,214235,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597360,8275927,214235,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597360,8275927,214235,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597366,8275933,214236,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597353,8275920,214234,19,56.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597366,8275933,214236,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597366,8275933,214236,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597360,8275927,214235,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597374,8275940,214237,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597374,8275940,214237,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597374,8275940,214237,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597380,8275946,214238,19,56.8,177.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597366,8275933,214236,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19
19,20160612,597380,8275946,214238,56.8,177.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597380,8275946,214238,19,56.8,177.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597374,8275940,214237,19,56.8,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597388,8275952,214239,19.1,57,177.7,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597388,8275952,214239,57,177.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597388,8275952,214239,19.1,57,177.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597395,8275958,214240,19.1,57,177.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597380,8275946,214238,19,56.8,177.1,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597395,8275958,214240,57,177.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597395,8275958,214240,19.1,57,177.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597388,8275952,214239,19.1,57,177.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597404,8275963,214241,19.1,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597404,8275963,214241,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597404,8275963,214241,19.1,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597411,8275968,214242,19.1,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597395,8275958,214240,19.1,57,177.8,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597411,8275968,214242,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597411,8275968,214242,19.1,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597404,8275963,214241,19.1,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597420,8275971,214243,19.1,57,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597420,8275971,214243,57,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597420,8275971,214243,19.1,57,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597426,8275975,214244,19.1,57,176.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597411,8275968,214242,19.1,57,176.7,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597426,8275975,214244,57,176.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597426,8275975,214244,19.1,57,176.1,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597420,8275971,214243,19.1,57,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597433,8275977,214245,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597433,8275977,214245,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597433,8275977,214245,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597438,8275980,214246,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597426,8275975,214244,19.1,57,176.1,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597438,8275980,214246,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597438,8275980,214246,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597443,8275981,214247,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597433,8275977,214245,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597443,8275981,214247,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597443,8275981,214247,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597445,8275981,214248,19.1,56.9,175.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597438,8275980,214246,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597445,8275981,214248,56.9,175.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597445,8275981,214248,19.1,56.9,175.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597443,8275981,214247,19.1,56.9,176,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597447,8275980,214249,19.1,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597447,8275980,214249,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597447,8275980,214249,19.1,56.9,175.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597445,8275981,214248,19.1,56.9,175.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275981,214250,19.1,56.9,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275981,214250,56.9,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275981,214250,19.1,56.9,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214251,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214252,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275981,214251,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214251,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214252,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275981,214250,19.1,56.9,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275981,214252,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214252,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214251,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214253,19.1,56.8,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275981,214253,56.8,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214253,19.1,56.8,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214254,19.1,56.8,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214252,19.1,56.8,176.5,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275981,214254,56.8,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214254,19.1,56.8,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214255,19.1,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214253,19.1,56.8,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275981,214255,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214255,19.1,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214254,19.1,56.8,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214256,19.1,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275981,214256,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214256,19.1,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214255,19.1,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214254,19.1,56.8,176.8,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597450,8275980,214257,56.7,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275980,214257,19.1,56.7,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597450,8275981,214256,19.1,56.8,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214258,19.1,56.7,176.9,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275980,214258,56.7,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214258,19.1,56.7,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214259,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214300,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275980,214259,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214259,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214258,19.1,56.7,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214300,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275980,214300,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214300,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214259,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214301,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275980,214301,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214301,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214300,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214302,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275980,214302,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214302,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214301,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275980,214300,19.1,56.7,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275978,214303,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214303,19.1,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214304,19.1,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214305,19.1,56.6,176.9,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275978,214304,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214304,19.1,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214305,19.1,56.6,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214303,19.1,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597449,8275978,214305,56.6,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214305,19.1,56.6,176.9,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214304,19.1,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214303,19.1,56.6,177,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214306,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214306,19.1,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214307,19.1,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597449,8275978,214305,19.1,56.6,176.9,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214307,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214307,19.1,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214308,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214306,19.1,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214308,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214308,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214307,19.1,56.5,176.8,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214309,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214309,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214309,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214308,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214310,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214310,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214310,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214311,19.1,56.5,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214309,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214311,56.5,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214311,19.1,56.5,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214312,19.1,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214310,19.1,56.5,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214312,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214312,19.1,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214311,19.1,56.5,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214313,19.1,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214313,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214313,19.1,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214312,19.1,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214314,19.1,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214314,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214314,19.1,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214313,19.1,56.4,176.7,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214315,19.1,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214315,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214315,19.1,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214316,19.1,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214314,19.1,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214316,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214316,19.1,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214317,19.1,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214315,19.1,56.4,176.6,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214317,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214317,19.1,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214316,19.1,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214318,19.1,56.5,176.4,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214318,56.5,176.4,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214318,19.1,56.5,176.4,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214317,19.1,56.4,176.5,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214319,19.1,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214319,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214319,19.1,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214320,19.1,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214318,19.1,56.5,176.4,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214320,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214320,19.1,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214319,19.1,56.5,176.3,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214318,19.1,56.5,176.4,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214327,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214327,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214328,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214329,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214328,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214328,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214327,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214329,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214329,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214329,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214328,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214330,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214330,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214330,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214331,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214329,19.1,55.8,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214331,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214331,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214330,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214332,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214332,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214332,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214331,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214333,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214333,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214333,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214332,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214334,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214334,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214334,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214335,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214333,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214335,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214335,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214336,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214334,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214336,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214336,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214335,19.1,56.5,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214337,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214337,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214337,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214336,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214338,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19
19.1,20160612,597448,8275978,214338,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214338,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214337,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19,20160612,597448,8275978,214339,19.1,56.6,176.2,4.92,9.47,2.44,48.37,34.6,0.19
