t+AF8-degree+AF8-celsius,data,long,lat,hora,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
28.6,20160320,597050,8275232,210813,68.4,188.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597050,8275232,210813,28.6,68.4,188.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597045,8275226,210812,28.6,68.4,188.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597056,8275238,210814,28.6,68.4,187.6,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597056,8275238,210814,68.4,187.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597056,8275238,210814,28.6,68.4,187.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597061,8275242,210815,28.6,68.6,187.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597050,8275232,210813,28.6,68.4,188.4,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597061,8275242,210815,68.6,187.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597061,8275242,210815,28.6,68.6,187.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597064,8275246,210816,28.6,68.6,186.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597056,8275238,210814,28.6,68.4,187.6,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597064,8275246,210816,68.6,186.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597064,8275246,210816,28.6,68.6,186.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597065,8275248,210817,28.6,68.6,186.8,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597066,8275249,210818,28.6,68.5,186.5,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597065,8275248,210817,68.6,186.8,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597065,8275248,210817,28.6,68.6,186.8,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597066,8275249,210818,28.6,68.5,186.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597064,8275246,210816,28.6,68.6,186.4,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597066,8275249,210818,68.5,186.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597066,8275249,210818,28.6,68.5,186.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597067,8275250,210819,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597065,8275248,210817,28.6,68.6,186.8,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597067,8275250,210819,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597067,8275250,210819,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210820,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597066,8275249,210818,28.6,68.5,186.5,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597068,8275250,210820,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210820,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597067,8275250,210819,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210822,28.6,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597068,8275251,210821,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275251,210821,28.6,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210820,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210822,28.6,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597068,8275250,210822,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210822,28.6,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210823,28.6,68.3,186.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210820,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597068,8275250,210823,68.3,186.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210823,28.6,68.3,186.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210822,28.6,68.3,186.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597068,8275250,210820,28.6,68.5,187.3,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597075,8275253,210830,67.4,188.1,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597075,8275253,210830,28.6,67.4,188.1,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597077,8275257,210831,28.6,67.4,188.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597080,8275261,210832,28.6,67.4,188.8,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597077,8275257,210831,67.4,188.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597077,8275257,210831,28.6,67.4,188.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597075,8275253,210830,28.6,67.4,188.1,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597080,8275261,210832,28.6,67.4,188.8,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597080,8275261,210832,67.4,188.8,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597080,8275261,210832,28.6,67.4,188.8,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597077,8275257,210831,28.6,67.4,188.6,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597084,8275264,210833,28.6,68.3,189.3,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597084,8275264,210833,68.3,189.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597084,8275264,210833,28.6,68.3,189.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597080,8275261,210832,28.6,67.4,188.8,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597089,8275269,210834,28.6,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597089,8275269,210834,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597089,8275269,210834,28.6,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597094,8275273,210835,28.6,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597084,8275264,210833,28.6,68.3,189.3,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597094,8275273,210835,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597094,8275273,210835,28.6,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597089,8275269,210834,28.6,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597100,8275279,210836,28.6,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597100,8275279,210836,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597100,8275279,210836,28.6,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597106,8275284,210837,28.6,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597094,8275273,210835,28.6,68.3,190,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597106,8275284,210837,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597106,8275284,210837,28.6,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597100,8275279,210836,28.6,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597114,8275290,210838,28.6,68.3,190.7,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597114,8275290,210838,68.3,190.7,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597114,8275290,210838,28.6,68.3,190.7,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597119,8275295,210839,28.6,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597106,8275284,210837,28.6,68.3,190.5,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597119,8275295,210839,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597119,8275295,210839,28.6,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597114,8275290,210838,28.6,68.3,190.7,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597125,8275302,210840,28.6,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597125,8275302,210840,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597125,8275302,210840,28.6,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597119,8275295,210839,28.6,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597133,8275308,210841,28.6,68.2,189.3,6.34,23.49,0.0,35.27,34.9,0.0
28.6,20160320,597133,8275308,210841,68.2,189.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597133,8275308,210841,28.6,68.2,189.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597139,8275315,210842,28.7,68.3,188,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597125,8275302,210840,28.6,68.2,190.4,6.34,23.49,0.0,35.27,34.9,0.0
28.7,20160320,597139,8275315,210842,68.3,188,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597139,8275315,210842,28.7,68.3,188,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597133,8275308,210841,28.6,68.2,189.3,6.34,23.49,0.0,35.27,34.9,0.0,20160320,597147,8275323,210843,28.7,68.3,187.7,0.0,36.32,0.0,30.76,32.59,0.03
28.7,20160320,597147,8275323,210843,68.3,187.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597147,8275323,210843,28.7,68.3,187.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597153,8275329,210844,28.7,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597139,8275315,210842,28.7,68.3,188,6.34,23.49,0.0,35.27,34.9,0.0
28.7,20160320,597153,8275329,210844,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597153,8275329,210844,28.7,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597147,8275323,210843,28.7,68.3,187.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597160,8275336,210845,28.6,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597160,8275336,210845,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597160,8275336,210845,28.6,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597167,8275341,210846,28.6,68.3,185.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597153,8275329,210844,28.7,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597167,8275341,210846,68.3,185.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597167,8275341,210846,28.6,68.3,185.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597160,8275336,210845,28.6,68.3,187.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597174,8275348,210847,28.6,68.3,184.9,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597174,8275348,210847,68.3,184.9,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597174,8275348,210847,28.6,68.3,184.9,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597181,8275353,210848,28.6,68.2,184.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597167,8275341,210846,28.6,68.3,185.1,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597181,8275353,210848,68.2,184.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597181,8275353,210848,28.6,68.2,184.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597174,8275348,210847,28.6,68.3,184.9,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597188,8275360,210849,28.6,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597188,8275360,210849,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597188,8275360,210849,28.6,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597195,8275366,210850,28.6,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597181,8275353,210848,28.6,68.2,184.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597195,8275366,210850,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597195,8275366,210850,28.6,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597202,8275371,210851,28.6,68.1,184.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597188,8275360,210849,28.6,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597202,8275371,210851,68.1,184.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597202,8275371,210851,28.6,68.1,184.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597195,8275366,210850,28.6,68.2,184.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597208,8275378,210852,28.6,68.1,184.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597208,8275378,210852,68.1,184.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597208,8275378,210852,28.6,68.1,184.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597214,8275383,210853,28.6,68.1,183.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597202,8275371,210851,28.6,68.1,184.5,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597214,8275383,210853,68.1,183.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597214,8275383,210853,28.6,68.1,183.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597208,8275378,210852,28.6,68.1,184.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597202,8275371,210851,28.6,68.1,184.5,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597235,8275412,210900,68.6,175.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597235,8275412,210900,28.6,68.6,175.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275414,210901,28.6,68.6,175.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210902,28.6,68.6,175.1,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275414,210901,68.6,175.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275414,210901,28.6,68.6,175.6,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210902,28.6,68.6,175.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597235,8275412,210900,28.6,68.6,175.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597239,8275415,210902,68.6,175.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210902,28.6,68.6,175.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210903,28.6,69.3,175.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210904,28.6,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597239,8275415,210903,69.3,175.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210903,28.6,69.3,175.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210904,28.6,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210902,28.6,68.6,175.1,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597239,8275415,210904,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210904,28.6,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210903,28.6,69.3,175.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210902,28.6,68.6,175.1,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597239,8275416,210905,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275416,210905,28.6,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275415,210904,28.6,69.3,175.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210906,28.6,69.4,175.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210906,69.4,175.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210906,28.6,69.4,175.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210907,28.6,69.4,175.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210908,28.6,69.4,174.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210907,69.4,175.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210907,28.6,69.4,175.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210906,28.6,69.4,175.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210908,28.6,69.4,174.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210908,69.4,174.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210908,28.6,69.4,174.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210907,28.6,69.4,175.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210909,28.6,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210909,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210909,28.6,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210910,28.6,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210908,28.6,69.4,174.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210910,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210910,28.6,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210911,28.6,69.5,174.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210909,28.6,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210911,69.5,174.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210911,28.6,69.5,174.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210910,28.6,69.5,174.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210912,28.6,69.7,173.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210912,69.7,173.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210912,28.6,69.7,173.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210911,28.6,69.5,174.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210913,28.6,69.7,173.2,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210913,69.7,173.2,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210913,28.6,69.7,173.2,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210912,28.6,69.7,173.8,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210914,28.6,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210914,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210914,28.6,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210913,28.6,69.7,173.2,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210912,28.6,69.7,173.8,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275416,210915,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210915,28.6,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210916,28.6,69.7,171.9,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210914,28.6,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275416,210916,69.7,171.9,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210916,28.6,69.7,171.9,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210915,28.6,69.7,172.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210917,28.6,69.7,171.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275416,210917,69.7,171.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210917,28.6,69.7,171.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210918,28.6,69.8,171.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210916,28.6,69.7,171.9,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275416,210918,69.8,171.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210918,28.6,69.8,171.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210917,28.6,69.7,171.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210919,28.6,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275416,210919,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210919,28.6,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210918,28.6,69.8,171.4,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210917,28.6,69.7,171.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275417,210920,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210920,28.6,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210921,28.6,69.8,170.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210919,28.6,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275417,210921,69.8,170.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210921,28.6,69.8,170.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210920,28.6,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210922,28.6,69.8,170.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275417,210922,69.8,170.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210922,28.6,69.8,170.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210921,28.6,69.8,170.5,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210920,28.6,69.8,171.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597235,8275417,210923,69.8,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597235,8275417,210923,28.6,69.8,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210924,28.6,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210922,28.6,69.8,170.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275417,210924,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210924,28.6,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210925,28.6,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210922,28.6,69.8,170.3,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275417,210925,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210925,28.6,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210924,28.6,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210926,28.6,69.9,170.1,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597236,8275416,210926,69.9,170.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210926,28.6,69.9,170.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275417,210925,28.6,69.9,170,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210927,28.6,70.1,170.2,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210927,70.1,170.2,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210927,28.6,70.1,170.2,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210928,28.6,70.1,170.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597236,8275416,210926,28.6,69.9,170.1,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210928,70.1,170.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210928,28.6,70.1,170.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210927,28.6,70.1,170.2,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210929,28.6,70.1,170.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210929,70.1,170.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210929,28.6,70.1,170.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210928,28.6,70.1,170.3,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210930,28.6,70,170.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210930,70,170.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210930,28.6,70,170.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210931,28.6,70,171,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210929,28.6,70.1,170.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597237,8275416,210931,70,171,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210931,28.6,70,171,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210930,28.6,70,170.7,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210929,28.6,70.1,170.7,0.0,36.32,0.0,30.76,32.59,0.03
28.6,20160320,597239,8275416,210932,70,171,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275416,210932,28.6,70,171,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597239,8275416,210933,28.6,70.2,171.1,0.0,36.32,0.0,30.76,32.59,0.03,20160320,597237,8275416,210931,28.6,70,171,0.0,36.32,0.0,30.76,32.59,0.03
